3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3396200638577616e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6603799361422376e-01,0.0000000000000000e+00,1.1102230246251565e-16
